name,category_list,market,status,country_code,city,Cluster,SubCluster,SubCluster_Name,funding_total_usd,funding_rounds,early_stage_funding,venture,debt_financing,private_equity,stage_level,early_stage_funding_ratio,venture_ratio,debt_financing_ratio,private_equity_ratio
5211game,|Games|, Games ,operating,CHN,Shanghai,0,1,Small / early venture-backed,1000000.0,1.0,0.0,1000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
55social,|Software|, Software ,operating,,,0,1,Small / early venture-backed,3000000.0,1.0,0.0,3000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
591wed,|Curated Web|, Curated Web ,operating,CHN,Beijing,0,1,Small / early venture-backed,10000000.0,1.0,0.0,10000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
5app,|Web Design|Web Development|Mobile|Software|, Web Design ,operating,GBR,London,0,2,Small seed-stage,5100000.0,1.0,5100000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
5gig,|Web Development|Ticketing|Music|, Web Development ,operating,,,0,2,Small seed-stage,368750.0,1.0,368750.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
5minutes,|Art|Photography|Social Media|Curated Web|, Social Media ,operating,GBR,London,0,2,Small seed-stage,15873.0,1.0,15873.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
5o9,|Software|, Software ,operating,USA,Boulder,0,2,Small seed-stage,50000.0,1.0,50000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
5Rocks,|Games|, Games ,acquired,KOR,Seoul,0,0,Early-stage multi-round,3987693.0,2.0,3987693.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
5skills,|Sales and Marketing|Social Media|, Social Media ,operating,,,0,2,Small seed-stage,30000.0,1.0,30000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
5th Avenue Media,|Social Media|Distribution|Digital Media|Advertising|, Distribution ,operating,USA,New York,0,2,Small seed-stage,250000.0,1.0,250000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
5th Finger,|Mobile|, Mobile ,operating,USA,San Francisco,0,1,Small / early venture-backed,7000000.0,1.0,0.0,7000000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
5th Planet Games,|Online Gaming|Games|Mobile Games|Mobile|, Mobile Games ,operating,USA,Roseville,0,1,Small / early venture-backed,3000000.0,1.0,0.0,3000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
64 Pixels,|Social Media|Browser Extensions|Curated Web|, Curated Web ,operating,USA,Mountain View,0,2,Small seed-stage,100000.0,1.0,100000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
640 Labs,|Software|, Software ,operating,USA,Chicago,0,0,Early-stage multi-round,3050000.0,3.0,2700000.0,0.0,0.0,0.0,0,0.8852459016393442,0.0,0.0,0.0
6connect,|Web Hosting|, Web Hosting ,operating,USA,San Francisco,0,1,Small / early venture-backed,2000000.0,1.0,0.0,2000000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
6renyou.com,|Mobile|, Mobile ,operating,,,0,1,Small / early venture-backed,1000000.0,2.0,0.0,1000000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
6sicuro.it,|Finance|, Finance ,operating,ITA,Milan,0,1,Small / early venture-backed,3134880.0,1.0,0.0,3134880.0,0.0,0.0,0,0.0,1.0,0.0,0.0
6Waves,|Games|, Games ,operating,HKG,Causeway Bay,0,1,Small / early venture-backed,52588928.0,2.0,0.0,52588928.0,0.0,0.0,0,0.0,1.0,0.0,0.0
7 Oaks Pharmaceutical,|Biotechnology|, Biotechnology ,operating,USA,Easley,0,1,Small / early venture-backed,1613014.0,1.0,0.0,1613014.0,0.0,0.0,0,0.0,1.0,0.0,0.0
7 Star Entertainment,|Games|, Games ,operating,USA,Pompano Beach,0,1,Small / early venture-backed,10000000.0,1.0,0.0,10000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
7-bites,|Enterprise Software|, Enterprise Software ,operating,JPN,,0,2,Small seed-stage,295000.0,1.0,295000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
71lbs,|Startups|Network Security|Small and Medium Businesses|Shipping|Analytics|, Small and Medium Businesses ,operating,USA,Fort Lauderdale,0,0,Early-stage multi-round,2450000.0,5.0,2450000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
720°,|Predictive Analytics|Analytics|Health and Wellness|, Predictive Analytics ,operating,FIN,Espoo,0,2,Small seed-stage,190035.0,1.0,190035.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
72798.com,|E-Commerce|, E-Commerce ,operating,,,0,1,Small / early venture-backed,3107198.0,1.0,0.0,3107198.0,0.0,0.0,1,0.0,1.0,0.0,0.0
77 Pieces,|Curated Web|, Curated Web ,closed,NZL,Wellington,0,2,Small seed-stage,650000.0,1.0,650000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
7billionideas,|Social Media|, Social Media ,operating,GBR,Surbiton,0,1,Small / early venture-backed,47566.0,1.0,0.0,47566.0,0.0,0.0,0,0.0,1.0,0.0,0.0
7k7k.com,|Games|, Games ,operating,CHN,Beijing,0,2,Small seed-stage,1136548.0,1.0,1136548.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
7mb Technologies,|Software|, Software ,operating,USA,Seattle,0,1,Small / early venture-backed,460775.0,2.0,0.0,460775.0,0.0,0.0,0,0.0,1.0,0.0,0.0
7Summits,|Semantic Search|SEO|Communities|Brand Marketing|Consulting|, SEO ,operating,USA,Milwaukee,0,0,Early-stage multi-round,600000.0,2.0,600000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
7write,|Publishing|, Publishing ,operating,NLD,Amsterdam,0,0,Early-stage multi-round,269260.0,2.0,269260.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
80/20 Solutions,|Email|Social Media|Mobile|Loyalty Programs|Sales and Marketing|Software|SaaS|Advertising|, Social Media ,closed,CAN,Toronto,0,1,Small / early venture-backed,2100000.0,1.0,0.0,2100000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
800razors,|E-Commerce|, E-Commerce ,operating,USA,Southern Md Facility,0,1,Small / early venture-backed,100000.0,1.0,0.0,100000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
80th Street Residence FACC Fund I,|Health and Wellness|, Health and Wellness ,operating,USA,Newport Beach,0,1,Small / early venture-backed,5100000.0,1.0,0.0,5100000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
8bit,|Advertising|Content Discovery|, Advertising ,operating,GBR,London,0,0,Early-stage multi-round,140000.0,2.0,140000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
8fit - Fitness for the rest of us,|Fitness|Tracking|Exercise|, Exercise ,operating,,,0,2,Small seed-stage,200000.0,1.0,200000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
8hands,|Messaging|Social Media|Public Relations|, Public Relations ,closed,ISR,,0,0,Early-stage multi-round,1500000.0,2.0,1500000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
8minutenergy Renewables,|Clean Technology|, Clean Technology ,operating,USA,Folsom,0,1,Small / early venture-backed,30000000.0,1.0,0.0,30000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
8packs,|Sports|Technology|, Technology ,operating,SGP,Singapore,0,0,Early-stage multi-round,79501.0,2.0,79501.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
8tracks Radio,|Music|, Music ,operating,USA,San Francisco,0,0,Early-stage multi-round,2779980.0,2.0,1500000.0,1279980.0,0.0,0.0,0,0.5395722271383248,0.46042777286167524,0.0,0.0
8Trip,|Travel|, Travel ,operating,CHN,Suzhou,0,1,Small / early venture-backed,24600000.0,1.0,0.0,24600000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
9+,|Consulting|, Consulting ,operating,USA,Menlo Park,0,0,Early-stage multi-round,4500000.0,2.0,4500000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
90min,|Sports|Soccer|Publishing|News|Media|, News ,operating,GBR,London,0,1,Small / early venture-backed,23800000.0,2.0,0.0,23800000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
90sec Technologies,|Television|Weddings|Consumer Electronics|Mobile|Apps|Social Media|, Television ,operating,ISR,Tel Aviv,0,2,Small seed-stage,100000.0,1.0,100000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
91 Boyuan Wireles,|Mobile|, Mobile ,operating,CHN,Fuzhou Shi,0,1,Small / early venture-backed,20000000.0,1.0,0.0,20000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
91 Wireless,|Mobile|, Mobile ,acquired,CHN,Fuzhou Shi,0,2,Small seed-stage,30000000.0,1.0,30000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
9158 Julur.com,|Social Media|, Social Media ,operating,,,0,2,Small seed-stage,4502251.0,1.0,4502251.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
91datong.com,|Finance|, Finance ,operating,,,0,2,Small seed-stage,63590263.0,1.0,63590263.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
91Mobiles,|Mobile|, Mobile ,operating,IND,Gurgaon,0,2,Small seed-stage,1000000.0,1.0,1000000.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0
99 Fahrenheit,|Finance|, Finance ,,ITA,Milan,0,2,Small seed-stage,1380700.0,1.0,1380700.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
99.co,|Local Businesses|, Local Businesses ,operating,SGP,Singapore,0,2,Small seed-stage,560000.0,1.0,560000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
99dresses,|File Sharing|Fashion|, Fashion ,operating,AUS,Sydney,0,0,Early-stage multi-round,105651.0,2.0,105651.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
99Presents,|Social Commerce|E-Commerce|, E-Commerce ,operating,IND,Vadodara,0,2,Small seed-stage,20000.0,1.0,20000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
99taojin.com,|Manufacturing|, Manufacturing ,operating,,,0,2,Small seed-stage,7575757.0,1.0,7575757.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
99tests,|Software|, Software ,operating,IND,Bangalore,0,0,Early-stage multi-round,210000.0,3.0,210000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
9car Technology LLC,|Automotive|Cars|E-Commerce|, Automotive ,closed,CHN,Beijing,0,0,Early-stage multi-round,80000.0,2.0,80000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
9facts,|SEO|Social Media|, SEO ,closed,RUS,Yekaterinburg,0,2,Small seed-stage,70000.0,1.0,70000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
9Flava,|Advertising|, Advertising ,operating,KOR,Seoul,0,0,Early-stage multi-round,1432051.0,3.0,485431.0,0.0,0.0,0.0,0,0.33897605602035125,0.0,0.0,0.0
9GAG,|Social Media|, Social Media ,operating,HKG,Hong Kong,0,0,Early-stage multi-round,2800000.0,2.0,2800000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
9Mile Labs,|Technology|Software|, Software ,operating,USA,Seattle,0,2,Small seed-stage,900000.0,1.0,900000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
9sky.com,|Video|Photography|, Photography ,operating,,,0,1,Small / early venture-backed,10000000.0,2.0,0.0,10000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
@Pay,|Email Marketing|SaaS|E-Commerce|Mobile Payments|Mobile|, Mobile Payments ,operating,USA,Albuquerque,0,2,Small seed-stage,3500000.0,1.0,3500000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
A,|Security|, Security ,operating,ISR,Rishon Letsiyon,0,2,Small seed-stage,450000.0,1.0,450000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
A Bit Lucky,|Social Games|Games|, Social Games ,,USA,San Mateo,0,1,Small / early venture-backed,10312103.0,2.0,0.0,7712103.0,0.0,0.0,0,0.0,0.7478690816024627,0.0,0.0
A Crowd of Monsters,|Games|, Games ,operating,,,0,1,Small / early venture-backed,560248.0,1.0,0.0,560248.0,0.0,0.0,0,0.0,1.0,0.0,0.0
A Curated World,|E-Commerce|, E-Commerce ,operating,USA,Providence,0,2,Small seed-stage,50000.0,1.0,50000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
A Family First Community Services,|Health and Wellness|, Health and Wellness ,operating,USA,Atlanta,0,1,Small / early venture-backed,500000.0,1.0,0.0,500000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
A Smarter City,|Sensors|Networking|Wireless|Software|, Software ,closed,,,0,2,Small seed-stage,15000.0,1.0,15000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
A vida é feita de Desconto,|Social Commerce|Coupons|, Coupons ,operating,,,0,2,Small seed-stage,2500.0,1.0,2500.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
A's Child,|Twitter Applications|Facebook Applications|Identity|Reputation|Kids|Security|, Twitter Applications ,operating,,,0,2,Small seed-stage,43138.0,1.0,43138.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
A-Life Medical,|Biotechnology|, Biotechnology ,acquired,USA,San Diego,0,1,Small / early venture-backed,3000000.0,1.0,0.0,3000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
A-Power Energy Generation Systems,|Clean Technology|, Clean Technology ,,CHN,Shenyang,0,1,Small / early venture-backed,10200000.0,1.0,0.0,10200000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
A-Vu Media,|Health and Wellness|, Health and Wellness ,operating,USA,Minnetonka,0,1,Small / early venture-backed,250000.0,1.0,0.0,250000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
A.C. Moore,|E-Commerce|, E-Commerce ,operating,USA,Berlin,0,1,Small / early venture-backed,10000000.0,1.0,0.0,10000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
A.P.Pharma,|Biotechnology|, Biotechnology ,operating,USA,Redwood City,0,1,Small / early venture-backed,32142818.0,2.0,0.0,32142818.0,0.0,0.0,0,0.0,1.0,0.0,0.0
A1 Software Group,|Productivity Software|Business Productivity|Point of Sale|CRM|Android|iOS|iPad|iPhone|Mobile|, Business Productivity ,operating,USA,Atlanta,0,2,Small seed-stage,20000.0,1.0,20000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
A2Zlogix,|Mobile|Advertising|3D|Content Delivery|Content|Content Creators|, Advertising ,operating,USA,Edison,0,1,Small / early venture-backed,25000000.0,1.0,0.0,25000000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
AA Party,|Mobile|, Mobile ,operating,CHN,Beijing,0,2,Small seed-stage,16474.0,1.0,16474.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Aardvark,|Search|, Search ,acquired,USA,San Francisco,0,1,Small / early venture-backed,6000000.0,2.0,750000.0,5250000.0,0.0,0.0,1,0.125,0.875,0.0,0.0
Aastrom Biosciences,|Biotechnology|, Biotechnology ,operating,USA,Ann Arbor,0,1,Small / early venture-backed,40000000.0,1.0,0.0,40000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
aaTag,|Social Media|, Social Media ,operating,BRA,Sorocaba,0,0,Early-stage multi-round,151022.0,2.0,151022.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Aava Mobile,|Mobile|, Mobile ,operating,FIN,Helsinki,0,1,Small / early venture-backed,4260000.0,1.0,0.0,4260000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
AB Tasty,|Optimization|Testing|Advertising|Analytics|, Analytics ,operating,FRA,Paris,0,2,Small seed-stage,1412834.0,1.0,1412834.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
ABA English,|Education|, Education ,operating,ESP,Barcelona,0,1,Small / early venture-backed,3356695.0,1.0,0.0,3356695.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Abacast,|Analytics|, Analytics ,acquired,USA,Vancouver,0,1,Small / early venture-backed,500000.0,1.0,0.0,500000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Abacus Labs,|SaaS|Software|, Software ,operating,USA,New York,0,2,Small seed-stage,3500000.0,1.0,3500000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Abakus,|Software|Advertising Platforms|Advertising|, Advertising Platforms ,operating,USA,Emeryville,0,1,Small / early venture-backed,825000.0,1.0,0.0,825000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Abattis Bioceuticals,|Biotechnology|, Biotechnology ,operating,CAN,Vancouver,0,0,Early-stage multi-round,400988.0,3.0,20014.0,380974.0,0.0,0.0,0,0.04991171805640069,0.9500882819435993,0.0,0.0
Abaxia,|Software|, Software ,acquired,FRA,Neuilly-sur-seine,0,1,Small / early venture-backed,1770000.0,1.0,0.0,1770000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
ABB,|Technology|Energy|Automotive|Clean Technology|, Technology ,operating,CHE,Zürich,0,2,Small seed-stage,2700000.0,1.0,2700000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Abbey Pharma,|Finance|Investment Management|Pharmaceuticals|, Pharmaceuticals ,operating,,,0,1,Small / early venture-backed,3355282.0,1.0,0.0,3355282.0,0.0,0.0,0,0.0,1.0,0.0,0.0
AbbeyPost,|Women|Fashion|E-Commerce|, E-Commerce ,operating,USA,New York,0,0,Early-stage multi-round,875000.0,5.0,775000.0,0.0,0.0,0.0,0,0.8857142857142857,0.0,0.0,0.0
ABBYY Language Services,|Business Services|, Business Services ,operating,RUS,Moscow,0,2,Small seed-stage,375000.0,1.0,375000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
abcdexperts,|Services|B2B|Social Media|, Social Media ,operating,CRI,San José,0,2,Small seed-stage,147000.0,1.0,147000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
AbCelex Technologies,|Biotechnology|, Biotechnology ,operating,CAN,Mississauga,0,1,Small / early venture-backed,2000000.0,1.0,0.0,2000000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
Abeelo,|Fashion|, Fashion ,operating,,,0,2,Small seed-stage,90000.0,1.0,90000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
abeo,|Health Care|, Health Care ,operating,USA,Dallas,0,1,Small / early venture-backed,2012700.0,1.0,0.0,2012700.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Abeona Therapeutics,|Biotechnology|, Biotechnology ,operating,USA,Cleveland,0,1,Small / early venture-backed,4350000.0,2.0,750000.0,3600000.0,0.0,0.0,0,0.1724137931034483,0.8275862068965517,0.0,0.0
Abide Therapeutics,|Biotechnology|, Biotechnology ,operating,USA,Princeton,0,2,Small seed-stage,2250180.0,1.0,2250180.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Ability Dynamics,|Health Care|, Health Care ,operating,USA,Tempe,0,2,Small seed-stage,1500000.0,1.0,1500000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Abine,|Privacy|Curated Web|, Curated Web ,operating,USA,Boston,0,1,Small / early venture-backed,6467283.0,1.0,0.0,6467283.0,0.0,0.0,1,0.0,1.0,0.0,0.0
Abingdon Health,|Health Care|, Health Care ,operating,GBR,Oxford,0,1,Small / early venture-backed,8140565.0,2.0,0.0,8140565.0,0.0,0.0,0,0.0,1.0,0.0,0.0
aBIZinaBOX,|Accounting|Marketing Automation|Project Management|CRM|Consulting|, Accounting ,operating,USA,Evanston,0,2,Small seed-stage,500000.0,1.0,500000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Able Device,|M2M|Software|, M2M ,operating,USA,Raleigh,0,2,Small seed-stage,50000.0,1.0,50000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
AbleSky,|Software|, Software ,operating,USA,Mountain View,0,1,Small / early venture-backed,1273000.0,1.0,0.0,1273000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Ablexis,|Biotechnology|, Biotechnology ,operating,,,0,1,Small / early venture-backed,12000000.0,1.0,0.0,12000000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
Abloomy,|Big Data|Infrastructure|Cloud Computing|Wireless|Mobile|, Cloud Computing ,operating,CHN,Beijing,0,1,Small / early venture-backed,3000000.0,1.0,0.0,3000000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
ABO Data,|Enterprise Software|, Enterprise Software ,operating,USA,Italy,0,2,Small seed-stage,1000000.0,1.0,1000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Above All Software,|Software|, Software ,operating,USA,Redwood City,0,1,Small / early venture-backed,2100000.0,1.0,0.0,2100000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Above Security,|Information Security|Security|, Information Security ,operating,CHE,Lausanne,0,1,Small / early venture-backed,2500000.0,1.0,0.0,2500000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
ABOVE Solutions,|Software|, Software ,operating,USA,Lexington,0,1,Small / early venture-backed,450000.0,1.0,0.0,450000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
AbraResto,|Content Discovery|Restaurants|Social Media Platforms|Hospitality|, Social Media Platforms ,operating,,,0,2,Small seed-stage,1500000.0,1.0,1500000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Abroad101,|Education|, Education ,operating,USA,Boston,0,2,Small seed-stage,50000.0,1.0,50000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
ABS,|Health Care|, Health Care ,operating,USA,Minnetonka,0,1,Small / early venture-backed,132500.0,1.0,0.0,132500.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Absolicon Solar Concentrator,|Clean Technology|, Clean Technology ,operating,SWE,Härnösand,0,1,Small / early venture-backed,661000.0,1.0,0.0,661000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
AbsolutData,|Analytics|, Analytics ,operating,USA,Alameda,0,1,Small / early venture-backed,20000000.0,1.0,0.0,20000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Absolute Commerce,|Software|, Software ,operating,USA,Providence,0,2,Small seed-stage,200000.0,1.0,200000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Absorption Pharmaceuticals,|Biotechnology|, Biotechnology ,operating,USA,Huntington Beach,0,1,Small / early venture-backed,1200000.0,1.0,0.0,1200000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Absynth Biologics,|Biotechnology|, Biotechnology ,operating,GBR,Sheffield,0,2,Small seed-stage,1287963.0,1.0,1287963.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
abusix,|B2B|Software|Internet Service Providers|Security|, Software ,operating,DEU,Karlsruhe,0,2,Small seed-stage,1300000.0,1.0,1300000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Acacia,|Gamification|iOS|Apps|Mobile|, Apps ,operating,USA,Nashville,0,2,Small seed-stage,15000.0,1.0,15000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Acacia Interactive,|Software|, Software ,operating,USA,Nashville,0,2,Small seed-stage,762000.0,1.0,762000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Acacia Living,|Health and Wellness|, Health and Wellness ,operating,USA,Scottsdale,0,1,Small / early venture-backed,2338650.0,1.0,0.0,2338650.0,0.0,0.0,0,0.0,1.0,0.0,0.0
ACACIA Semiconductor,|Semiconductors|, Semiconductors ,operating,PRT,Caparica,0,1,Small / early venture-backed,368000.0,1.0,0.0,368000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Academia RFID,|Consulting|, Consulting ,operating,CAN,Montréal,0,1,Small / early venture-backed,4499999.0,1.0,0.0,4499999.0,0.0,0.0,1,0.0,1.0,0.0,0.0
AcademixDirect,|Lead Generation|Portals|Advertising|Education|, Advertising ,operating,USA,Mountain View,0,1,Small / early venture-backed,10000000.0,1.0,0.0,10000000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
Academy of Inovation,|Social Media|, Social Media ,operating,,,0,2,Small seed-stage,50000.0,1.0,50000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
AcadiaSoft,|Finance|, Finance ,operating,USA,Pembroke,0,1,Small / early venture-backed,4000000.0,1.0,0.0,4000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
ACAL Energy,|Clean Technology|, Clean Technology ,operating,GBR,Runcorn,0,1,Small / early venture-backed,16424363.0,3.0,0.0,16424363.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Acal Enterprise Solutions,|Information Technology|, Information Technology ,operating,GBR,Nottingham,0,1,Small / early venture-backed,10720178.0,1.0,0.0,10720178.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Acamica,|Entrepreneur|Technology|Education|, Entrepreneur ,operating,ARG,Buenos Aires,0,0,Early-stage multi-round,131568.0,2.0,51568.0,80000.0,0.0,0.0,0,0.3919494101909279,0.6080505898090721,0.0,0.0
Acarix,|Health Care|, Health Care ,operating,DNK,Kongens Lyngby,0,2,Small seed-stage,4710960.0,1.0,4710960.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Acccess Technology Solutions,|E-Commerce|, E-Commerce ,operating,USA,Provo,0,1,Small / early venture-backed,25478613.0,1.0,0.0,25478613.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Accedo,|Television|Hardware + Software|, Television ,operating,SWE,Stockholm,0,1,Small / early venture-backed,1270000.0,1.0,0.0,1270000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
Accela,|Software|, Software ,operating,USA,San Ramon,0,1,Small / early venture-backed,50000000.0,2.0,0.0,50000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Accelera,|Wireless|Technology|, Technology ,operating,,,0,1,Small / early venture-backed,3033472.0,1.0,0.0,3033472.0,0.0,0.0,1,0.0,1.0,0.0,0.0
Accelerate Mobile Apps,|Mobile|, Mobile ,operating,USA,Scotts Valley,0,1,Small / early venture-backed,150000.0,1.0,0.0,150000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Accelerated IO,|Software|, Software ,operating,USA,Tulsa,0,1,Small / early venture-backed,3255325.0,2.0,0.0,3255325.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Accelerated Orthopedic Technologies,|Health Care|, Health Care ,closed,USA,Guilford,0,2,Small seed-stage,150000.0,1.0,150000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Accelereach,|Social Media|, Social Media ,operating,,,0,2,Small seed-stage,50000.0,1.0,50000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
AccelOne,|Software|, Software ,,USA,Kirkland,0,1,Small / early venture-backed,225000.0,1.0,0.0,225000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Accendo Technologies,|Software|, Software ,operating,,,0,2,Small seed-stage,1560000.0,1.0,1560000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Accent,|Semiconductors|, Semiconductors ,operating,BRA,Itá,0,1,Small / early venture-backed,20209960.0,2.0,0.0,20209960.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Accentia Biopharmaceuticals Inc,|Health and Wellness|Biotechnology|, Health and Wellness ,operating,USA,Tampa,0,1,Small / early venture-backed,775000.0,2.0,0.0,775000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Accentium Web,|Semantic Search|SEO|Legal|Internet|Curated Web|, Curated Web ,operating,IND,Gurgaon,0,2,Small seed-stage,2000000.0,1.0,2000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Access Closure,|Health Care|, Health Care ,acquired,USA,Mountain View,0,1,Small / early venture-backed,13793098.0,3.0,0.0,13793098.0,0.0,0.0,0,0.0,1.0,0.0,0.0
