name,category_list,market,funding_total_usd,status,country_code,city,funding_rounds,founded_at,first_funding_at,last_funding_at,venture,debt_financing,private_equity,stage_level,early_stage_funding,early_stage_funding_ratio,venture_ratio,debt_financing_ratio,private_equity_ratio,log_funding_total_usd,log_funding_rounds,log_early_stage_funding,log_venture,log_debt_financing,log_private_equity,SubCluster
3d Vision Systems,|Hardware + Software|, Hardware + Software ,150000.0,operating,USA,Ann Arbor,1.0,2009-01-01,2012-12-03,2012-12-03,150000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,11.918397239722838,0.6931471805599453,0.0,11.918397239722838,0.0,0.0,1
3DBin,|E-Commerce|, E-Commerce ,400000.0,operating,USA,Redwood City,1.0,2009-02-06,2014-10-12,2014-10-12,400000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,12.899222326086994,0.6931471805599453,0.0,12.899222326086994,0.0,0.0,1
3dCart Shopping Cart Software,|E-Commerce|, E-Commerce ,1250000.0,operating,USA,Lauderhill,1.0,1997-05-01,2010-01-01,2010-01-01,0.0,0.0,0.0,0,1250000.0,1.0,0.0,0.0,0.0,14.038654909278163,0.6931471805599453,14.038654909278163,0.0,0.0,0.0,2
3DiVi Company,|Biometrics|Robotics|Kinect|3D|Computer Vision|Software|, Software ,2670000.0,operating,RUS,Miass,2.0,2011-04-01,2011-01-01,2012-10-01,0.0,0.0,0.0,0,2670000.0,1.0,0.0,0.0,0.0,14.797589404908198,1.0986122886681098,14.797589404908198,0.0,0.0,0.0,0
3DMGAME,|Video|Games|, Video ,732064.0,operating,,,1.0,2001-01-01,2010-05-01,2010-05-01,0.0,0.0,0.0,0,732064.0,1.0,0.0,0.0,0.0,13.503624586815365,0.6931471805599453,13.503624586815365,0.0,0.0,0.0,2
3dplusme,|3D Printing|, 3D Printing ,200000.0,operating,USA,Salt Lake City,1.0,,2014-04-06,2014-04-06,200000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,12.206077645517674,0.6931471805599453,0.0,12.206077645517674,0.0,0.0,1
3DVista,|Curated Web|, Curated Web ,475000.0,operating,,,1.0,,2008-06-03,2008-06-03,475000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.07107218827772,0.6931471805599453,0.0,13.07107218827772,0.0,0.0,1
3FLOZ,|Health and Wellness|Beauty|E-Commerce|Retail|Travel|, Health and Wellness ,750000.0,operating,USA,New York,1.0,2009-11-01,2013-08-16,2013-08-16,0.0,0.0,0.0,0,750000.0,1.0,0.0,0.0,0.0,13.527829818844937,0.6931471805599453,13.527829818844937,0.0,0.0,0.0,2
3Guppies,|Music|, Music ,20000000.0,operating,USA,Seattle,1.0,2003-01-01,2006-04-05,2006-04-05,20000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,16.811242881518265,0.6931471805599453,0.0,16.811242881518265,0.0,0.0,1
3GV8 International Inc,|Mobile|, Mobile ,746185.0,operating,CHN,Beijing,2.0,2005-07-01,2006-03-01,2007-02-01,746185.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,13.522730177867112,1.0986122886681098,0.0,13.522730177867112,0.0,0.0,1
3Jam,|SMS|Messaging|, Messaging ,4000000.0,operating,USA,San Francisco,1.0,2005-01-01,2007-07-01,2007-07-01,4000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,15.201805169084134,0.6931471805599453,0.0,15.201805169084134,0.0,0.0,1
3LM,|Enterprises|Android|Mobile|, Android ,1500000.0,acquired,,,1.0,2010-07-01,2010-07-01,2010-07-01,0.0,0.0,0.0,0,1500000.0,1.0,0.0,0.0,0.0,14.220976332738882,0.6931471805599453,14.220976332738882,0.0,0.0,0.0,2
3Nod,|Enterprise Software|, Enterprise Software ,5300000.0,operating,CHN,Shenzhen,1.0,,2007-01-01,2007-01-01,5300000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,15.483217567201578,0.6931471805599453,0.0,15.483217567201578,0.0,0.0,1
3P Biopharmaceuticals,|Pharmaceuticals|Biotechnology|, Biotechnology ,4783500.0,operating,ESP,,2.0,,2007-06-29,2008-02-05,4783500.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.380683263152287,1.0986122886681098,0.0,15.380683263152287,0.0,0.0,1
3Play Media,|Software|, Software ,1011601.0,operating,USA,Cambridge,3.0,2007-01-01,2010-02-08,2011-10-21,961601.0,0.0,0.0,0,50000.0,0.04942660199031041,0.9505733980096895,0.0,0.0,13.827045770842027,1.3862943611198906,10.819798284210286,13.776355922627806,0.0,0.0,0
3rd Planet,|Travel|Tourism|Curated Web|, Curated Web ,1500000.0,operating,CHN,,2.0,2010-05-23,2011-02-10,2012-05-01,1000000.0,0.0,0.0,1,500000.0,0.3333333333333333,0.6666666666666666,0.0,0.0,14.220976332738882,1.0986122886681098,13.122365377402328,13.815511557963774,0.0,0.0,0
3rdKind,|Game|, Game ,1000000.0,operating,JPN,Tokyo,1.0,,2014-07-29,2014-07-29,1000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.815511557963774,0.6931471805599453,0.0,13.815511557963774,0.0,0.0,1
3ROAM,|Mobile|, Mobile ,1394250.0,operating,FRA,Mougins,1.0,2005-01-01,2008-11-14,2008-11-14,1394250.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.14786791148303,0.6931471805599453,0.0,14.14786791148303,0.0,0.0,1
3Scan,|Biotechnology|, Biotechnology ,390000.0,operating,USA,San Francisco,3.0,2011-01-01,2011-08-31,2013-07-16,0.0,0.0,0.0,0,390000.0,1.0,0.0,0.0,0.0,12.873904582205107,1.3862943611198906,12.873904582205107,0.0,0.0,0.0,0
3seventy,|Software|, Software ,2000000.0,operating,USA,Austin,1.0,2008-01-01,2011-08-19,2011-08-19,0.0,0.0,0.0,0,2000000.0,1.0,0.0,0.0,0.0,14.508658238524095,0.6931471805599453,14.508658238524095,0.0,0.0,0.0,2
3SP Group,|Manufacturing|, Manufacturing ,13780000.0,operating,FRA,,1.0,,2009-05-20,2009-05-20,13780000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,16.438728896118725,0.6931471805599453,0.0,16.438728896118725,0.0,0.0,1
3sun,|Clean Technology|, Clean Technology ,15152514.0,operating,GBR,,1.0,2007-01-01,2014-03-03,2014-03-03,15152514.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,16.53367708274274,0.6931471805599453,0.0,16.53367708274274,0.0,0.0,1
3TEN8,|Software|, Software ,1000000.0,operating,USA,Santa Clara,1.0,2013-08-15,2014-09-01,2014-09-01,0.0,0.0,0.0,0,1000000.0,1.0,0.0,0.0,0.0,13.815511557963774,0.6931471805599453,13.815511557963774,0.0,0.0,0.0,2
3Touch,|Software|, Software ,272000.0,closed,IRL,Athlone,1.0,2003-01-01,2007-05-01,2007-05-01,272000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,12.513561021741964,0.6931471805599453,0.0,12.513561021741964,0.0,0.0,1
3V Transaction Services,|Coupons|Retail Technology|Online Shopping|Payments|, Online Shopping ,25500000.0,operating,IRL,Dublin,1.0,2004-01-01,2013-03-01,2013-03-01,25500000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,17.05418904934434,0.6931471805599453,0.0,17.05418904934434,0.0,0.0,1
3yy game platform,|Video|Games|, Video ,163934.0,operating,,,1.0,,2013-12-01,2013-12-01,0.0,0.0,0.0,0,163934.0,1.0,0.0,0.0,0.0,12.007225286778883,0.6931471805599453,12.007225286778883,0.0,0.0,0.0,2
405Labs,|Machine Learning|Network Security|, Machine Learning ,81000.0,operating,USA,San Diego,1.0,2014-01-01,2014-10-22,2014-10-22,81000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,11.302216779257382,0.6931471805599453,0.0,11.302216779257382,0.0,0.0,1
40billion.com,|Venture Capital|Peer-to-Peer|Networking|Finance|Entrepreneur|Crowdfunding|Social Media|, Entrepreneur ,1050000.0,operating,USA,Atlanta,3.0,2008-01-23,2008-04-01,2010-06-01,0.0,0.0,0.0,0,1050000.0,1.0,0.0,0.0,0.0,13.864301674514206,1.3862943611198906,13.864301674514206,0.0,0.0,0.0,0
410 Labs,|Messaging|, Messaging ,750000.0,operating,USA,Baltimore,1.0,2010-01-01,2011-07-11,2011-07-11,750000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,13.527829818844937,0.6931471805599453,0.0,13.527829818844937,0.0,0.0,1
42,|Enterprise Software|, Enterprise Software ,800000.0,operating,USA,San Francisco,2.0,2013-01-01,2013-02-21,2014-05-16,0.0,0.0,0.0,0,800000.0,1.0,0.0,0.0,0.0,13.592368256649284,1.0986122886681098,13.592368256649284,0.0,0.0,0.0,0
422 Group,|Software|, Software ,1000000.0,operating,USA,Tucker,1.0,2004-01-01,2010-06-15,2010-06-15,1000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.815511557963774,0.6931471805599453,0.0,13.815511557963774,0.0,0.0,1
46elks,|Mobile|, Mobile ,485610.0,operating,SWE,Stockholm,2.0,,2012-08-24,2014-10-02,0.0,0.0,0.0,0,485610.0,1.0,0.0,0.0,0.0,13.093163170859661,1.0986122886681098,13.093163170859661,0.0,0.0,0.0,0
4Cable TV,|Clean Technology|, Clean Technology ,20900.0,operating,USA,Conway,1.0,2005-01-01,2013-10-07,2013-10-07,0.0,0.0,0.0,0,20900.0,1.0,0.0,0.0,0.0,9.94755228369823,0.6931471805599453,9.94755228369823,0.0,0.0,0.0,2
4Less,|Marketplaces|E-Commerce|, Marketplaces ,1000000.0,operating,,,1.0,2012-03-01,2012-03-01,2012-03-01,0.0,0.0,0.0,0,1000000.0,1.0,0.0,0.0,0.0,13.815511557963774,0.6931471805599453,13.815511557963774,0.0,0.0,0.0,2
4meee,|E-Commerce|, E-Commerce ,500000.0,operating,JPN,Tokyo,1.0,,2014-08-13,2014-08-13,0.0,0.0,0.0,0,500000.0,1.0,0.0,0.0,0.0,13.122365377402328,0.6931471805599453,13.122365377402328,0.0,0.0,0.0,2
4s91.com,|Mobile|, Mobile ,10000000.0,operating,,,1.0,2011-03-01,2012-02-01,2012-02-01,10000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,16.118095750958314,0.6931471805599453,0.0,16.118095750958314,0.0,0.0,1
4Soils,|Apps|Kids|Religion|Education|, Kids ,50000.0,operating,USA,Stanford,1.0,2012-01-01,2013-08-26,2013-08-26,0.0,0.0,0.0,0,50000.0,1.0,0.0,0.0,0.0,10.819798284210286,0.6931471805599453,10.819798284210286,0.0,0.0,0.0,2
4th aspect,|Advertising|Software|, Advertising ,1121081.0,operating,GBR,Sunderland Bridge,4.0,2010-03-10,2011-03-10,2013-08-15,0.0,0.0,0.0,0,1121081.0,1.0,0.0,0.0,0.0,13.929804848353172,1.6094379124341003,13.929804848353172,0.0,0.0,0.0,0
5 examples,|Software|, Software ,250000.0,operating,USA,Morrisville,1.0,2004-01-01,2010-07-14,2010-07-14,250000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,12.429220196836383,0.6931471805599453,0.0,12.429220196836383,0.0,0.0,1
5 Million Shoppers,|Internet|Mobile|, Mobile ,15000.0,operating,USA,Dallas,1.0,,2014-08-07,2014-08-07,0.0,0.0,0.0,0,15000.0,1.0,0.0,0.0,0.0,9.61587214452889,0.6931471805599453,9.61587214452889,0.0,0.0,0.0,2
5 Minutes,|Games|, Games ,3500000.0,operating,CHN,Shanghai,1.0,,2009-12-21,2009-12-21,3500000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,15.068273812173887,0.6931471805599453,0.0,15.068273812173887,0.0,0.0,1
5 O'Clock Records,|Software|, Software ,440000.0,operating,USA,New York,2.0,2012-01-01,2012-03-29,2013-01-08,0.0,0.0,0.0,0,440000.0,1.0,0.0,0.0,0.0,12.994532278619134,1.0986122886681098,12.994532278619134,0.0,0.0,0.0,0
5 Screens Media,|Business Services|, Business Services ,80000.0,operating,,,2.0,2013-10-28,2014-06-15,2014-08-07,0.0,0.0,0.0,0,80000.0,1.0,0.0,0.0,0.0,11.289794413577894,1.0986122886681098,11.289794413577894,0.0,0.0,0.0,0
500Shops,|Online Shopping|E-Commerce|Software|, Online Shopping ,5000.0,operating,NGA,Yaba,1.0,,2013-12-01,2013-12-01,0.0,0.0,0.0,0,5000.0,1.0,0.0,0.0,0.0,8.517393171418904,0.6931471805599453,8.517393171418904,0.0,0.0,0.0,2
51 Auto,|Automotive|, Automotive ,4500000.0,closed,,,1.0,,2008-06-01,2008-06-01,4500000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.319588176962746,0.6931471805599453,0.0,15.319588176962746,0.0,0.0,1
5151tuan,|Real Estate|, Real Estate ,2928257.0,operating,CHN,,1.0,2009-01-01,2010-05-01,2010-05-01,0.0,0.0,0.0,0,2928257.0,1.0,0.0,0.0,0.0,14.889918264935561,0.6931471805599453,14.889918264935561,0.0,0.0,0.0,2
51aiya.com,|Health Care|, Health Care ,389673.0,operating,CHN,Shenzhen,1.0,2012-01-01,2013-08-01,2013-08-01,0.0,0.0,0.0,0,389673.0,1.0,0.0,0.0,0.0,12.873065771112861,0.6931471805599453,12.873065771112861,0.0,0.0,0.0,2
51edj,|E-Commerce|, E-Commerce ,1158814.0,operating,CHN,Beijing,2.0,,2012-03-01,2012-12-01,1000000.0,0.0,0.0,0,0.0,0.0,0.8629512587870012,0.0,0.0,13.962908489218822,1.0986122886681098,0.0,13.815511557963774,0.0,0.0,1
5211game,|Games|, Games ,1000000.0,operating,CHN,Shanghai,1.0,,2009-12-01,2009-12-01,1000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.815511557963774,0.6931471805599453,0.0,13.815511557963774,0.0,0.0,1
55social,|Software|, Software ,3000000.0,operating,,,1.0,2011-07-14,2011-11-01,2011-11-01,3000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.914123179965662,0.6931471805599453,0.0,14.914123179965662,0.0,0.0,1
591wed,|Curated Web|, Curated Web ,10000000.0,operating,CHN,Beijing,1.0,,2013-12-03,2013-12-03,10000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,16.118095750958314,0.6931471805599453,0.0,16.118095750958314,0.0,0.0,1
5app,|Web Design|Web Development|Mobile|Software|, Web Design ,5100000.0,operating,GBR,London,1.0,2011-01-01,2014-06-12,2014-06-12,0.0,0.0,0.0,0,5100000.0,1.0,0.0,0.0,0.0,15.444751293772967,0.6931471805599453,15.444751293772967,0.0,0.0,0.0,2
5gig,|Web Development|Ticketing|Music|, Web Development ,368750.0,operating,,,1.0,2007-12-01,2009-10-10,2009-10-10,0.0,0.0,0.0,0,368750.0,1.0,0.0,0.0,0.0,12.817876898496896,0.6931471805599453,12.817876898496896,0.0,0.0,0.0,2
5minutes,|Art|Photography|Social Media|Curated Web|, Social Media ,15873.0,operating,GBR,London,1.0,2011-03-19,2012-03-19,2012-03-19,0.0,0.0,0.0,0,15873.0,1.0,0.0,0.0,0.0,9.672437829650821,0.6931471805599453,9.672437829650821,0.0,0.0,0.0,2
5o9,|Software|, Software ,50000.0,operating,USA,Boulder,1.0,2006-01-01,2013-05-14,2013-05-14,0.0,0.0,0.0,0,50000.0,1.0,0.0,0.0,0.0,10.819798284210286,0.6931471805599453,10.819798284210286,0.0,0.0,0.0,2
5Rocks,|Games|, Games ,3987693.0,acquired,KOR,Seoul,2.0,2013-06-18,2010-09-01,2013-09-03,0.0,0.0,0.0,0,3987693.0,1.0,0.0,0.0,0.0,15.198723676929383,1.0986122886681098,15.198723676929383,0.0,0.0,0.0,0
5skills,|Sales and Marketing|Social Media|, Social Media ,30000.0,operating,,,1.0,,2013-01-01,2013-01-01,0.0,0.0,0.0,0,30000.0,1.0,0.0,0.0,0.0,10.308985993422082,0.6931471805599453,10.308985993422082,0.0,0.0,0.0,2
5th Avenue Media,|Social Media|Distribution|Digital Media|Advertising|, Distribution ,250000.0,operating,USA,New York,1.0,2012-07-04,2012-09-02,2012-09-02,0.0,0.0,0.0,0,250000.0,1.0,0.0,0.0,0.0,12.429220196836383,0.6931471805599453,12.429220196836383,0.0,0.0,0.0,2
5th Finger,|Mobile|, Mobile ,7000000.0,operating,USA,San Francisco,1.0,2008-01-01,2008-06-13,2008-06-13,7000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,15.76142084987672,0.6931471805599453,0.0,15.76142084987672,0.0,0.0,1
5th Planet Games,|Online Gaming|Games|Mobile Games|Mobile|, Mobile Games ,3000000.0,operating,USA,Roseville,1.0,2009-01-01,2014-07-16,2014-07-16,3000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.914123179965662,0.6931471805599453,0.0,14.914123179965662,0.0,0.0,1
64 Pixels,|Social Media|Browser Extensions|Curated Web|, Curated Web ,100000.0,operating,USA,Mountain View,1.0,2010-10-01,2010-10-01,2010-10-01,0.0,0.0,0.0,0,100000.0,1.0,0.0,0.0,0.0,11.51293546492023,0.6931471805599453,11.51293546492023,0.0,0.0,0.0,2
640 Labs,|Software|, Software ,3050000.0,operating,USA,Chicago,3.0,2013-01-01,2014-06-20,2014-10-20,0.0,0.0,0.0,0,2700000.0,0.8852459016393442,0.0,0.0,0.0,14.930652476452392,1.3862943611198906,14.80876270134486,0.0,0.0,0.0,0
6connect,|Web Hosting|, Web Hosting ,2000000.0,operating,USA,San Francisco,1.0,2009-01-01,2011-08-23,2011-08-23,2000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,14.508658238524095,0.6931471805599453,0.0,14.508658238524095,0.0,0.0,1
6renyou.com,|Mobile|, Mobile ,1000000.0,operating,,,2.0,2013-06-01,2014-01-01,2014-08-01,1000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,13.815511557963774,1.0986122886681098,0.0,13.815511557963774,0.0,0.0,1
6sicuro.it,|Finance|, Finance ,3134880.0,operating,ITA,Milan,1.0,,2012-03-14,2012-03-14,3134880.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.95810177279602,0.6931471805599453,0.0,14.95810177279602,0.0,0.0,1
6Waves,|Games|, Games ,52588928.0,operating,HKG,Causeway Bay,2.0,2008-06-01,2010-01-21,2011-08-04,52588928.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,17.778016180269734,1.0986122886681098,0.0,17.778016180269734,0.0,0.0,1
7 Oaks Pharmaceutical,|Biotechnology|, Biotechnology ,1613014.0,operating,USA,Easley,1.0,1997-01-01,2011-06-06,2011-06-06,1613014.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.29361565650614,0.6931471805599453,0.0,14.29361565650614,0.0,0.0,1
7 Star Entertainment,|Games|, Games ,10000000.0,operating,USA,Pompano Beach,1.0,,2010-07-14,2010-07-14,10000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,16.118095750958314,0.6931471805599453,0.0,16.118095750958314,0.0,0.0,1
7-bites,|Enterprise Software|, Enterprise Software ,295000.0,operating,JPN,,1.0,,2013-06-27,2013-06-27,0.0,0.0,0.0,0,295000.0,1.0,0.0,0.0,0.0,12.59473402514672,0.6931471805599453,12.59473402514672,0.0,0.0,0.0,2
71lbs,|Startups|Network Security|Small and Medium Businesses|Shipping|Analytics|, Small and Medium Businesses ,2450000.0,operating,USA,Fort Lauderdale,5.0,2011-03-03,2012-03-20,2014-06-08,0.0,0.0,0.0,0,2450000.0,1.0,0.0,0.0,0.0,14.711598990684092,1.791759469228055,14.711598990684092,0.0,0.0,0.0,0
720°,|Predictive Analytics|Analytics|Health and Wellness|, Predictive Analytics ,190035.0,operating,FIN,Espoo,1.0,2012-01-01,2014-10-23,2014-10-23,0.0,0.0,0.0,0,190035.0,1.0,0.0,0.0,0.0,12.154968806878962,0.6931471805599453,12.154968806878962,0.0,0.0,0.0,2
72798.com,|E-Commerce|, E-Commerce ,3107198.0,operating,,,1.0,2011-06-03,2011-08-01,2011-08-01,3107198.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,14.94923223524593,0.6931471805599453,0.0,14.94923223524593,0.0,0.0,1
77 Pieces,|Curated Web|, Curated Web ,650000.0,closed,NZL,Wellington,1.0,2010-05-25,2011-03-01,2011-03-01,0.0,0.0,0.0,0,650000.0,1.0,0.0,0.0,0.0,13.384729180332174,0.6931471805599453,13.384729180332174,0.0,0.0,0.0,2
7billionideas,|Social Media|, Social Media ,47566.0,operating,GBR,Surbiton,1.0,2011-01-01,2012-04-07,2012-04-07,47566.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,10.769894522480744,0.6931471805599453,0.0,10.769894522480744,0.0,0.0,1
7k7k.com,|Games|, Games ,1136548.0,operating,CHN,Beijing,1.0,2003-01-01,2010-05-01,2010-05-01,0.0,0.0,0.0,0,1136548.0,1.0,0.0,0.0,0.0,13.943507036171539,0.6931471805599453,13.943507036171539,0.0,0.0,0.0,2
7mb Technologies,|Software|, Software ,460775.0,operating,USA,Seattle,2.0,2013-01-01,2013-10-28,2014-07-21,460775.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.040667303674102,1.0986122886681098,0.0,13.040667303674102,0.0,0.0,1
7Summits,|Semantic Search|SEO|Communities|Brand Marketing|Consulting|, SEO ,600000.0,operating,USA,Milwaukee,2.0,2009-04-01,2010-01-01,2013-12-19,0.0,0.0,0.0,0,600000.0,1.0,0.0,0.0,0.0,13.304686600863562,1.0986122886681098,13.304686600863562,0.0,0.0,0.0,0
7write,|Publishing|, Publishing ,269260.0,operating,NLD,Amsterdam,2.0,2013-03-01,2013-04-02,2013-06-25,0.0,0.0,0.0,0,269260.0,1.0,0.0,0.0,0.0,12.503436448408822,1.0986122886681098,12.503436448408822,0.0,0.0,0.0,0
80/20 Solutions,|Email|Social Media|Mobile|Loyalty Programs|Sales and Marketing|Software|SaaS|Advertising|, Social Media ,2100000.0,closed,CAN,Toronto,1.0,,2009-08-07,2009-08-07,2100000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.557448378884015,0.6931471805599453,0.0,14.557448378884015,0.0,0.0,1
800razors,|E-Commerce|, E-Commerce ,100000.0,operating,USA,Southern Md Facility,1.0,2012-01-01,2013-02-19,2013-02-19,100000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,11.51293546492023,0.6931471805599453,0.0,11.51293546492023,0.0,0.0,1
80th Street Residence FACC Fund I,|Health and Wellness|, Health and Wellness ,5100000.0,operating,USA,Newport Beach,1.0,2011-01-01,2011-11-18,2011-11-18,5100000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.444751293772967,0.6931471805599453,0.0,15.444751293772967,0.0,0.0,1
8bit,|Advertising|Content Discovery|, Advertising ,140000.0,operating,GBR,London,2.0,2013-02-01,2014-02-01,2014-07-01,0.0,0.0,0.0,0,140000.0,1.0,0.0,0.0,0.0,11.849404844423074,1.0986122886681098,11.849404844423074,0.0,0.0,0.0,0
8fit - Fitness for the rest of us,|Fitness|Tracking|Exercise|, Exercise ,200000.0,operating,,,1.0,2014-03-01,2014-06-30,2014-06-30,0.0,0.0,0.0,0,200000.0,1.0,0.0,0.0,0.0,12.206077645517674,0.6931471805599453,12.206077645517674,0.0,0.0,0.0,2
8hands,|Messaging|Social Media|Public Relations|, Public Relations ,1500000.0,closed,ISR,,2.0,,2008-01-01,2008-01-01,0.0,0.0,0.0,0,1500000.0,1.0,0.0,0.0,0.0,14.220976332738882,1.0986122886681098,14.220976332738882,0.0,0.0,0.0,0
8minutenergy Renewables,|Clean Technology|, Clean Technology ,30000000.0,operating,USA,Folsom,1.0,,2014-06-17,2014-06-17,30000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,17.216707972959764,0.6931471805599453,0.0,17.216707972959764,0.0,0.0,1
8packs,|Sports|Technology|, Technology ,79501.0,operating,SGP,Singapore,2.0,2014-02-02,2014-03-01,2014-09-01,0.0,0.0,0.0,0,79501.0,1.0,0.0,0.0,0.0,11.28353745755869,1.0986122886681098,11.28353745755869,0.0,0.0,0.0,0
8tracks Radio,|Music|, Music ,2779980.0,operating,USA,San Francisco,2.0,2008-08-08,2012-10-26,2014-08-28,1279980.0,0.0,0.0,0,1500000.0,0.5395722271383248,0.46042777286167524,0.0,0.0,14.83795465111109,1.0986122886681098,14.220976332738882,14.06235579203563,0.0,0.0,0
8Trip,|Travel|, Travel ,24600000.0,operating,CHN,Suzhou,1.0,2011-01-01,2013-11-13,2013-11-13,24600000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,17.018257041552996,0.6931471805599453,0.0,17.018257041552996,0.0,0.0,1
9+,|Consulting|, Consulting ,4500000.0,operating,USA,Menlo Park,2.0,2013-01-01,2013-07-11,2013-09-03,0.0,0.0,0.0,0,4500000.0,1.0,0.0,0.0,0.0,15.319588176962746,1.0986122886681098,15.319588176962746,0.0,0.0,0.0,0
90min,|Sports|Soccer|Publishing|News|Media|, News ,23800000.0,operating,GBR,London,2.0,2011-01-01,2013-05-07,2014-03-26,23800000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,16.98519618065851,1.0986122886681098,0.0,16.98519618065851,0.0,0.0,1
90sec Technologies,|Television|Weddings|Consumer Electronics|Mobile|Apps|Social Media|, Television ,100000.0,operating,ISR,Tel Aviv,1.0,2013-06-30,2013-09-01,2013-09-01,0.0,0.0,0.0,0,100000.0,1.0,0.0,0.0,0.0,11.51293546492023,0.6931471805599453,11.51293546492023,0.0,0.0,0.0,2
91 Boyuan Wireles,|Mobile|, Mobile ,20000000.0,operating,CHN,Fuzhou Shi,1.0,,2011-12-01,2011-12-01,20000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,16.811242881518265,0.6931471805599453,0.0,16.811242881518265,0.0,0.0,1
91 Wireless,|Mobile|, Mobile ,30000000.0,acquired,CHN,Fuzhou Shi,1.0,2010-09-01,2011-12-01,2011-12-01,0.0,0.0,0.0,0,30000000.0,1.0,0.0,0.0,0.0,17.216707972959764,0.6931471805599453,17.216707972959764,0.0,0.0,0.0,2
9158 Julur.com,|Social Media|, Social Media ,4502251.0,operating,,,1.0,,2010-12-01,2010-12-01,0.0,0.0,0.0,0,4502251.0,1.0,0.0,0.0,0.0,15.320088274004434,0.6931471805599453,15.320088274004434,0.0,0.0,0.0,2
91datong.com,|Finance|, Finance ,63590263.0,operating,,,1.0,,2011-03-01,2011-03-01,0.0,0.0,0.0,0,63590263.0,1.0,0.0,0.0,0.0,17.967970934831136,0.6931471805599453,17.967970934831136,0.0,0.0,0.0,2
91Mobiles,|Mobile|, Mobile ,1000000.0,operating,IND,Gurgaon,1.0,2010-01-01,2014-10-29,2014-10-29,0.0,0.0,0.0,1,1000000.0,1.0,0.0,0.0,0.0,13.815511557963774,0.6931471805599453,13.815511557963774,0.0,0.0,0.0,2
99 Fahrenheit,|Finance|, Finance ,1380700.0,,ITA,Milan,1.0,2011-10-01,2011-10-15,2011-10-15,0.0,0.0,0.0,0,1380700.0,1.0,0.0,0.0,0.0,14.138101899174279,0.6931471805599453,14.138101899174279,0.0,0.0,0.0,2
99.co,|Local Businesses|, Local Businesses ,560000.0,operating,SGP,Singapore,1.0,,2014-05-06,2014-05-06,0.0,0.0,0.0,0,560000.0,1.0,0.0,0.0,0.0,13.235693848424024,0.6931471805599453,13.235693848424024,0.0,0.0,0.0,2
99dresses,|File Sharing|Fashion|, Fashion ,105651.0,operating,AUS,Sydney,2.0,2010-01-01,2012-03-30,2012-06-01,0.0,0.0,0.0,0,105651.0,1.0,0.0,0.0,0.0,11.567905953295691,1.0986122886681098,11.567905953295691,0.0,0.0,0.0,0
